Lead (mg/L),Red Value,Green Value,Blue Value,Orange Intensity,Absorbance
0.000809,111,108,141,360,0.008
0.00081,111,108,141,360,0.008
0.000811,111,108,141,360,0.008
0.000812,111,108,141,360,0.008
0.000813,111,108,141,360,0.008
0.000814,111,108,141,360,0.008
0.000815,111,108,141,360,0.008
0.000816,111,108,141,360,0.008
0.000817,111,108,141,360,0.008
0.000818,111,108,141,360,0.008
0.000819,111,108,141,360,0.008
0.00082,111,108,141,360,0.008
0.000821,111,108,141,360,0.008
0.000822,112,108,141,361,0.008
0.000823,112,108,141,361,0.008
0.000824,112,108,141,361,0.008
0.000825,112,108,141,361,0.008
0.000826,112,108,141,361,0.008
0.000827,112,108,141,361,0.008
0.000828,112,108,141,361,0.008
0.000829,112,108,141,361,0.008
0.00083,112,108,141,361,0.008
0.000831,112,108,141,361,0.008
0.000832,112,108,141,361,0.008
0.000833,112,108,141,361,0.008
0.000834,112,108,141,361,0.008
0.000835,112,108,141,361,0.008
0.000836,112,108,141,361,0.008
0.000837,112,108,141,361,0.008
0.000838,112,108,141,361,0.008
0.000839,112,108,141,361,0.008
0.00084,112,108,141,361,0.008
0.000841,112,108,141,361,0.008
0.000842,112,108,141,361,0.008
0.000843,112,108,141,361,0.008
0.000844,112,108,141,361,0.008
0.000845,112,108,141,361,0.008
0.000846,112,108,141,361,0.008
0.000847,112,108,141,361,0.008
0.000848,112,108,141,361,0.008
0.000849,112,108,141,361,0.008
0.00085,112,108,141,361,0.008
0.000851,112,109,141,362,0.009
0.000852,112,109,141,362,0.009
0.000853,112,109,141,362,0.009
0.000854,112,109,141,362,0.009
0.000855,112,109,141,362,0.009
0.000856,112,109,141,362,0.009
0.000857,112,109,141,362,0.009
0.000858,112,109,141,362,0.009
0.000859,112,109,141,362,0.009
0.00086,112,109,141,362,0.009
0.000861,112,109,141,362,0.009
0.000862,112,109,141,362,0.009
0.000863,112,109,141,362,0.009
0.000864,112,109,140,361,0.009
0.000865,112,109,140,361,0.009
0.000866,112,109,140,361,0.009
0.000867,112,109,140,361,0.009
0.000868,112,109,140,361,0.009
0.000869,112,109,140,361,0.009
0.00087,112,109,140,361,0.009
0.000871,112,109,140,361,0.009
0.000872,112,109,140,361,0.009
0.000873,112,109,140,361,0.009
0.000874,112,109,140,361,0.009
0.000875,112,109,140,361,0.009
0.000876,112,109,140,361,0.009
0.000877,112,109,140,361,0.009
0.000878,112,109,140,361,0.009
0.000879,112,109,140,361,0.009
0.00088,112,109,140,361,0.009
0.000881,112,109,140,361,0.009
0.000882,112,109,140,361,0.009
0.000883,112,109,140,361,0.009
0.000884,112,109,140,361,0.009
0.000885,112,109,140,361,0.009
0.000886,112,109,140,361,0.009
0.000887,112,109,140,361,0.009
0.000888,112,109,140,361,0.009
0.000889,112,109,140,361,0.009
0.00089,112,109,140,361,0.009
0.000891,112,109,140,361,0.009
0.000892,112,109,140,361,0.009
0.000893,113,109,140,362,0.009
0.000894,113,109,140,362,0.009
0.000895,113,109,140,362,0.009
0.000896,113,109,140,362,0.009
0.000897,113,109,140,362,0.009
0.000898,113,109,140,362,0.009
0.000899,113,109,140,362,0.009
0.0009,113,109,140,362,0.009
0.000901,113,109,140,362,0.009
0.000902,113,109,140,362,0.009
0.000903,113,109,140,362,0.009
0.000904,113,109,140,362,0.009
0.000905,113,109,140,362,0.009
0.000906,113,109,140,362,0.009
0.000907,113,109,140,362,0.009
0.000908,113,109,140,362,0.009
0.000909,113,109,140,362,0.009
0.00091,113,109,140,362,0.009
0.000911,113,109,140,362,0.009
0.000912,113,109,140,362,0.009
0.000913,113,109,140,362,0.009
0.000914,113,109,140,362,0.009
0.000915,113,109,140,362,0.009
0.000916,113,109,140,362,0.009
0.000917,113,109,140,362,0.009
0.000918,113,109,140,362,0.009
0.000919,113,109,140,362,0.009
0.00092,113,109,140,362,0.009
0.000921,113,109,140,362,0.009
0.000922,113,109,140,362,0.009
0.000923,113,109,140,362,0.009
0.000924,113,109,140,362,0.009
0.000925,113,109,140,362,0.009
0.000926,113,109,140,362,0.009
0.000927,113,109,140,362,0.009
0.000928,113,109,140,362,0.009
0.000929,113,109,140,362,0.009
0.00093,113,109,140,362,0.009
0.000931,113,109,140,362,0.009
0.000932,113,109,140,362,0.009
0.000933,113,109,140,362,0.009
0.000934,113,109,140,362,0.009
0.000935,113,109,140,362,0.009
0.000936,113,109,140,362,0.009
0.000937,113,109,140,362,0.009
0.000938,113,109,140,362,0.009
0.000939,113,109,140,362,0.009
0.00094,113,109,140,362,0.009
0.000941,113,109,140,362,0.009
0.000942,113,109,140,362,0.009
0.000943,113,109,140,362,0.009
0.000944,113,109,140,362,0.009
0.000945,113,109,140,362,0.009
0.000946,113,109,140,362,0.009
0.000947,113,109,140,362,0.009
0.000948,113,109,140,362,0.009
0.000949,113,109,140,362,0.009
0.00095,113,110,140,363,0.01
0.000951,113,110,140,363,0.01
0.000952,113,110,140,363,0.01
0.000953,113,110,140,363,0.01
0.000954,113,110,140,363,0.01
0.000955,113,110,139,362,0.01
0.000956,113,110,139,362,0.01
0.000957,113,110,139,362,0.01
0.000958,113,110,139,362,0.01
0.000959,113,110,139,362,0.01
0.00096,113,110,139,362,0.01
0.000961,113,110,139,362,0.01
0.000962,113,110,139,362,0.01
0.000963,113,110,139,362,0.01
0.000964,113,110,139,362,0.01
0.000965,114,110,139,363,0.01
0.000966,114,110,139,363,0.01
0.000967,114,110,139,363,0.01
0.000968,114,110,139,363,0.01
0.000969,114,110,139,363,0.01
0.00097,114,110,139,363,0.01
0.000971,114,110,139,363,0.01
0.000972,114,110,139,363,0.01
0.000973,114,110,139,363,0.01
0.000974,114,110,139,363,0.01
0.000975,114,110,139,363,0.01
0.000976,114,110,139,363,0.01
0.000977,114,110,139,363,0.01
0.000978,114,110,139,363,0.01
0.000979,114,110,139,363,0.01
0.00098,114,110,139,363,0.01
0.000981,114,110,139,363,0.01
0.000982,114,110,139,363,0.01
0.000983,114,110,139,363,0.01
0.000984,114,110,139,363,0.01
0.000985,114,110,139,363,0.01
0.000986,114,110,139,363,0.01
0.000987,114,110,139,363,0.01
0.000988,114,110,139,363,0.01
0.000989,114,110,139,363,0.01
0.00099,114,110,139,363,0.01
0.000991,114,110,139,363,0.01
0.000992,114,110,139,363,0.01
0.000993,114,110,139,363,0.01
0.000994,114,110,139,363,0.01
0.000995,114,110,139,363,0.01
0.000996,114,110,139,363,0.01
0.000997,114,110,139,363,0.01
0.000998,114,110,139,363,0.01
0.000999,114,110,139,363,0.01
0.001,114,110,139,363,0.01
0.001001,114,110,139,363,0.01
0.001002,114,110,139,363,0.01
0.001003,114,110,139,363,0.01
0.001004,114,110,139,363,0.01
0.001005,114,110,139,363,0.01
0.001006,114,110,139,363,0.01
0.001007,114,110,139,363,0.01
0.001008,114,110,139,363,0.01
0.001009,114,110,139,363,0.01
0.00101,114,110,139,363,0.01
0.001011,114,110,139,363,0.01
0.001012,114,110,139,363,0.01
0.001013,114,110,139,363,0.01
0.001014,114,110,139,363,0.01
0.001015,114,110,139,363,0.01
0.001016,114,110,139,363,0.01
0.001017,114,110,139,363,0.01
0.001018,114,110,139,363,0.01
0.001019,114,110,139,363,0.01
0.00102,114,110,139,363,0.01
0.001021,114,110,139,363,0.01
0.001022,114,110,139,363,0.01
0.001023,114,110,139,363,0.01
0.001024,114,110,139,363,0.01
0.001025,114,110,139,363,0.01
0.001026,114,110,139,363,0.01
0.001027,114,110,139,363,0.01
0.001028,114,110,139,363,0.01
0.001029,114,110,139,363,0.01
0.00103,114,110,139,363,0.01
0.001031,114,110,139,363,0.01
0.001032,114,110,139,363,0.01
0.001033,114,110,139,363,0.01
0.001034,114,110,139,363,0.01
0.001035,114,110,139,363,0.01
0.001036,115,110,139,364,0.01
0.001037,115,110,139,364,0.01
0.001038,115,110,139,364,0.01
0.001039,115,110,139,364,0.01
0.00104,115,110,139,364,0.01
0.001041,115,110,139,364,0.01
0.001042,115,110,139,364,0.01
0.001043,115,110,139,364,0.01
0.001044,115,110,139,364,0.01
0.001045,115,110,139,364,0.01
0.001046,115,110,138,363,0.01
0.001047,115,110,138,363,0.01
0.001048,115,110,138,363,0.01
0.001049,115,110,138,363,0.01
0.00105,115,110,138,363,0.01
0.001051,115,111,138,364,0.011
0.001052,115,111,138,364,0.011
0.001053,115,111,138,364,0.011
0.001054,115,111,138,364,0.011
0.001055,115,111,138,364,0.011
0.001056,115,111,138,364,0.011
0.001057,115,111,138,364,0.011
0.001058,115,111,138,364,0.011
0.001059,115,111,138,364,0.011
0.00106,115,111,138,364,0.011
0.001061,115,111,138,364,0.011
0.001062,115,111,138,364,0.011
0.001063,115,111,138,364,0.011
0.001064,115,111,138,364,0.011
0.001065,115,111,138,364,0.011
0.001066,115,111,138,364,0.011
0.001067,115,111,138,364,0.011
0.001068,115,111,138,364,0.011
0.001069,115,111,138,364,0.011
0.00107,115,111,138,364,0.011
0.001071,115,111,138,364,0.011
0.001072,115,111,138,364,0.011
0.001073,115,111,138,364,0.011
0.001074,115,111,138,364,0.011
0.001075,115,111,138,364,0.011
0.001076,115,111,138,364,0.011
0.001077,115,111,138,364,0.011
0.001078,115,111,138,364,0.011
0.001079,115,111,138,364,0.011
0.00108,115,111,138,364,0.011
0.001081,115,111,138,364,0.011
0.001082,115,111,138,364,0.011
0.001083,115,111,138,364,0.011
0.001084,115,111,138,364,0.011
0.001085,115,111,138,364,0.011
0.001086,115,111,138,364,0.011
0.001087,115,111,138,364,0.011
0.001088,115,111,138,364,0.011
0.001089,115,111,138,364,0.011
0.00109,115,111,138,364,0.011
0.001091,115,111,138,364,0.011
0.001092,115,111,138,364,0.011
0.001093,115,111,138,364,0.011
0.001094,115,111,138,364,0.011
0.001095,115,111,138,364,0.011
0.001096,115,111,138,364,0.011
0.001097,115,111,138,364,0.011
0.001098,115,111,138,364,0.011
0.001099,115,111,138,364,0.011
0.0011,115,111,138,364,0.011
0.001101,115,111,138,364,0.011
0.001102,115,111,138,364,0.011
0.001103,115,111,138,364,0.011
0.001104,115,111,138,364,0.011
0.001105,115,111,138,364,0.011
0.001106,115,111,138,364,0.011
0.001107,115,111,138,364,0.011
0.001108,116,111,138,365,0.011
0.001109,116,111,138,365,0.011
0.00111,116,111,138,365,0.011
0.001111,116,111,138,365,0.011
0.001112,116,111,138,365,0.011
0.001113,116,111,138,365,0.011
0.001114,116,111,138,365,0.011
0.001115,116,111,138,365,0.011
0.001116,116,111,138,365,0.011
0.001117,116,111,138,365,0.011
0.001118,116,111,138,365,0.011
0.001119,116,111,138,365,0.011
0.00112,116,111,138,365,0.011
0.001121,116,111,138,365,0.011
0.001122,116,111,138,365,0.011
0.001123,116,111,138,365,0.011
0.001124,116,111,138,365,0.011
0.001125,116,111,138,365,0.011
0.001126,116,111,138,365,0.011
0.001127,116,111,138,365,0.011
0.001128,116,111,138,365,0.011
0.001129,116,111,138,365,0.011
0.00113,116,111,138,365,0.011
0.001131,116,111,138,365,0.011
0.001132,116,111,138,365,0.011
0.001133,116,111,138,365,0.011
0.001134,116,111,138,365,0.011
0.001135,116,111,138,365,0.011
0.001136,116,111,138,365,0.011
0.001137,116,111,137,364,0.011
0.001138,116,111,137,364,0.011
0.001139,116,111,137,364,0.011
0.00114,116,111,137,364,0.011
0.001141,116,111,137,364,0.011
0.001142,116,111,137,364,0.011
0.001143,116,111,137,364,0.011
0.001144,116,111,137,364,0.011
0.001145,116,111,137,364,0.011
0.001146,116,111,137,364,0.011
0.001147,116,111,137,364,0.011
0.001148,116,111,137,364,0.011
0.001149,116,111,137,364,0.011
0.00115,116,112,137,365,0.012
0.001151,116,112,137,365,0.012
0.001152,116,112,137,365,0.012
0.001153,116,112,137,365,0.012
0.001154,116,112,137,365,0.012
0.001155,116,112,137,365,0.012
0.001156,116,112,137,365,0.012
0.001157,116,112,137,365,0.012
0.001158,116,112,137,365,0.012
0.001159,116,112,137,365,0.012
0.00116,116,112,137,365,0.012
0.001161,116,112,137,365,0.012
0.001162,116,112,137,365,0.012
0.001163,116,112,137,365,0.012
0.001164,116,112,137,365,0.012
0.001165,116,112,137,365,0.012
0.001166,116,112,137,365,0.012
0.001167,116,112,137,365,0.012
0.001168,116,112,137,365,0.012
0.001169,116,112,137,365,0.012
0.00117,116,112,137,365,0.012
0.001171,116,112,137,365,0.012
0.001172,116,112,137,365,0.012
0.001173,116,112,137,365,0.012
0.001174,116,112,137,365,0.012
0.001175,116,112,137,365,0.012
0.001176,116,112,137,365,0.012
0.001177,116,112,137,365,0.012
0.001178,116,112,137,365,0.012
0.001179,117,112,137,366,0.012
0.00118,117,112,137,366,0.012
0.001181,117,112,137,366,0.012
0.001182,117,112,137,366,0.012
0.001183,117,112,137,366,0.012
0.001184,117,112,137,366,0.012
0.001185,117,112,137,366,0.012
0.001186,117,112,137,366,0.012
0.001187,117,112,137,366,0.012
0.001188,117,112,137,366,0.012
0.001189,117,112,137,366,0.012
0.00119,117,112,137,366,0.012
0.001191,117,112,137,366,0.012
0.001192,117,112,137,366,0.012
0.001193,117,112,137,366,0.012
0.001194,117,112,137,366,0.012
0.001195,117,112,137,366,0.012
0.001196,117,112,137,366,0.012
0.001197,117,112,137,366,0.012
0.001198,117,112,137,366,0.012
0.001199,117,112,137,366,0.012
0.0012,117,112,137,366,0.012
0.001201,117,112,137,366,0.012
0.001202,117,112,137,366,0.012
0.001203,117,112,137,366,0.012
0.001204,117,112,137,366,0.012
0.001205,117,112,137,366,0.012
0.001206,117,112,137,366,0.012
0.001207,117,112,137,366,0.012
0.001208,117,112,137,366,0.012
0.001209,117,112,137,366,0.012
0.00121,117,112,137,366,0.012
0.001211,117,112,137,366,0.012
0.001212,117,112,137,366,0.012
0.001213,117,112,137,366,0.012
0.001214,117,112,137,366,0.012
0.001215,117,112,137,366,0.012
0.001216,117,112,137,366,0.012
0.001217,117,112,137,366,0.012
0.001218,117,112,137,366,0.012
0.001219,117,112,137,366,0.012
0.00122,117,112,137,366,0.012
0.001221,117,112,137,366,0.012
0.001222,117,112,137,366,0.012
0.001223,117,112,137,366,0.012
0.001224,117,112,137,366,0.012
0.001225,117,112,137,366,0.012
0.001226,117,112,137,366,0.012
0.001227,117,112,137,366,0.012
0.001228,117,112,136,365,0.012
0.001229,117,112,136,365,0.012
0.00123,117,112,136,365,0.012
0.001231,117,112,136,365,0.012
0.001232,117,112,136,365,0.012
0.001233,117,112,136,365,0.012
0.001234,117,112,136,365,0.012
0.001235,117,112,136,365,0.012
0.001236,117,112,136,365,0.012
0.001237,117,112,136,365,0.012
0.001238,117,112,136,365,0.012
0.001239,117,112,136,365,0.012
0.00124,117,112,136,365,0.012
0.001241,117,112,136,365,0.012
0.001242,117,112,136,365,0.012
0.001243,117,112,136,365,0.012
0.001244,117,112,136,365,0.012
0.001245,117,112,136,365,0.012
0.001246,117,112,136,365,0.012
0.001247,117,112,136,365,0.012
0.001248,117,112,136,365,0.012
0.001249,117,112,136,365,0.012
0.00125,118,112,136,366,0.012
0.001251,118,113,136,367,0.013
0.001252,118,113,136,367,0.013
0.001253,118,113,136,367,0.013
0.001254,118,113,136,367,0.013
0.001255,118,113,136,367,0.013
0.001256,118,113,136,367,0.013
0.001257,118,113,136,367,0.013
0.001258,118,113,136,367,0.013
0.001259,118,113,136,367,0.013
0.00126,118,113,136,367,0.013
0.001261,118,113,136,367,0.013
0.001262,118,113,136,367,0.013
0.001263,118,113,136,367,0.013
0.001264,118,113,136,367,0.013
0.001265,118,113,136,367,0.013
0.001266,118,113,136,367,0.013
0.001267,118,113,136,367,0.013
0.001268,118,113,136,367,0.013
0.001269,118,113,136,367,0.013
0.00127,118,113,136,367,0.013
0.001271,118,113,136,367,0.013
0.001272,118,113,136,367,0.013
0.001273,118,113,136,367,0.013
0.001274,118,113,136,367,0.013
0.001275,118,113,136,367,0.013
0.001276,118,113,136,367,0.013
0.001277,118,113,136,367,0.013
0.001278,118,113,136,367,0.013
0.001279,118,113,136,367,0.013
0.00128,118,113,136,367,0.013
0.001281,118,113,136,367,0.013
0.001282,118,113,136,367,0.013
0.001283,118,113,136,367,0.013
0.001284,118,113,136,367,0.013
0.001285,118,113,136,367,0.013
0.001286,118,113,136,367,0.013
0.001287,118,113,136,367,0.013
0.001288,118,113,136,367,0.013
0.001289,118,113,136,367,0.013
0.00129,118,113,136,367,0.013
0.001291,118,113,136,367,0.013
0.001292,118,113,136,367,0.013
0.001293,118,113,136,367,0.013
0.001294,118,113,136,367,0.013
0.001295,118,113,136,367,0.013
0.001296,118,113,136,367,0.013
0.001297,118,113,136,367,0.013
0.001298,118,113,136,367,0.013
0.001299,118,113,136,367,0.013
0.0013,118,113,136,367,0.013
0.001301,118,113,136,367,0.013
0.001302,118,113,136,367,0.013
0.001303,118,113,136,367,0.013
0.001304,118,113,136,367,0.013
0.001305,118,113,136,367,0.013
0.001306,118,113,136,367,0.013
0.001307,118,113,136,367,0.013
0.001308,118,113,136,367,0.013
0.001309,118,113,136,367,0.013
0.00131,118,113,136,367,0.013
0.001311,118,113,136,367,0.013
0.001312,118,113,136,367,0.013
0.001313,118,113,136,367,0.013
0.001314,118,113,136,367,0.013
0.001315,118,113,136,367,0.013
0.001316,118,113,136,367,0.013
0.001317,118,113,136,367,0.013
0.001318,118,113,136,367,0.013
0.001319,118,113,135,366,0.013
0.00132,118,113,135,366,0.013
0.001321,118,113,135,366,0.013
0.001322,119,113,135,367,0.013
0.001323,119,113,135,367,0.013
0.001324,119,113,135,367,0.013
0.001325,119,113,135,367,0.013
0.001326,119,113,135,367,0.013
0.001327,119,113,135,367,0.013
0.001328,119,113,135,367,0.013
0.001329,119,113,135,367,0.013
0.00133,119,113,135,367,0.013
0.001331,119,113,135,367,0.013
0.001332,119,113,135,367,0.013
0.001333,119,113,135,367,0.013
0.001334,119,113,135,367,0.013
0.001335,119,113,135,367,0.013
0.001336,119,113,135,367,0.013
0.001337,119,113,135,367,0.013
0.001338,119,113,135,367,0.013
0.001339,119,113,135,367,0.013
0.00134,119,113,135,367,0.013
0.001341,119,113,135,367,0.013
0.001342,119,113,135,367,0.013
0.001343,119,113,135,367,0.013
0.001344,119,113,135,367,0.013
0.001345,119,113,135,367,0.013
0.001346,119,113,135,367,0.013
0.001347,119,113,135,367,0.013
0.001348,119,113,135,367,0.013
0.001349,119,113,135,367,0.013
0.00135,119,114,135,368,0.013
0.001351,119,114,135,368,0.014
0.001352,119,114,135,368,0.014
0.001353,119,114,135,368,0.014
0.001354,119,114,135,368,0.014
0.001355,119,114,135,368,0.014
0.001356,119,114,135,368,0.014
0.001357,119,114,135,368,0.014
0.001358,119,114,135,368,0.014
0.001359,119,114,135,368,0.014
0.00136,119,114,135,368,0.014
0.001361,119,114,135,368,0.014
0.001362,119,114,135,368,0.014
0.001363,119,114,135,368,0.014
0.001364,119,114,135,368,0.014
0.001365,119,114,135,368,0.014
0.001366,119,114,135,368,0.014
0.001367,119,114,135,368,0.014
0.001368,119,114,135,368,0.014
0.001369,119,114,135,368,0.014
0.00137,119,114,135,368,0.014
0.001371,119,114,135,368,0.014
0.001372,119,114,135,368,0.014
0.001373,119,114,135,368,0.014
0.001374,119,114,135,368,0.014
0.001375,119,114,135,368,0.014
0.001376,119,114,135,368,0.014
0.001377,119,114,135,368,0.014
0.001378,119,114,135,368,0.014
0.001379,119,114,135,368,0.014
0.00138,119,114,135,368,0.014
0.001381,119,114,135,368,0.014
0.001382,119,114,135,368,0.014
0.001383,119,114,135,368,0.014
0.001384,119,114,135,368,0.014
0.001385,119,114,135,368,0.014
0.001386,119,114,135,368,0.014
0.001387,119,114,135,368,0.014
0.001388,119,114,135,368,0.014
0.001389,119,114,135,368,0.014
0.00139,119,114,135,368,0.014
0.001391,119,114,135,368,0.014
0.001392,119,114,135,368,0.014
0.001393,120,114,135,369,0.014
0.001394,120,114,135,369,0.014
0.001395,120,114,135,369,0.014
0.001396,120,114,135,369,0.014
0.001397,120,114,135,369,0.014
0.001398,120,114,135,369,0.014
0.001399,120,114,135,369,0.014
0.0014,120,114,135,369,0.014
0.001401,120,114,135,369,0.014
0.001402,120,114,135,369,0.014
0.001403,120,114,135,369,0.014
0.001404,120,114,135,369,0.014
0.001405,120,114,135,369,0.014
0.001406,120,114,135,369,0.014
0.001407,120,114,135,369,0.014
0.001408,120,114,135,369,0.014
0.001409,120,114,135,369,0.014
0.00141,120,114,134,368,0.014
0.001411,120,114,134,368,0.014
0.001412,120,114,134,368,0.014
0.001413,120,114,134,368,0.014
0.001414,120,114,134,368,0.014
0.001415,120,114,134,368,0.014
0.001416,120,114,134,368,0.014
0.001417,120,114,134,368,0.014
0.001418,120,114,134,368,0.014
0.001419,120,114,134,368,0.014
0.00142,120,114,134,368,0.014
0.001421,120,114,134,368,0.014
0.001422,120,114,134,368,0.014
0.001423,120,114,134,368,0.014
0.001424,120,114,134,368,0.014
0.001425,120,114,134,368,0.014
0.001426,120,114,134,368,0.014
0.001427,120,114,134,368,0.014
0.001428,120,114,134,368,0.014
0.001429,120,114,134,368,0.014
0.00143,120,114,134,368,0.014
0.001431,120,114,134,368,0.014
0.001432,120,114,134,368,0.014
0.001433,120,114,134,368,0.014
0.001434,120,114,134,368,0.014
0.001435,120,114,134,368,0.014
0.001436,120,114,134,368,0.014
0.001437,120,114,134,368,0.014
0.001438,120,114,134,368,0.014
0.001439,120,114,134,368,0.014
0.00144,120,114,134,368,0.014
0.001441,120,114,134,368,0.014
0.001442,120,114,134,368,0.014
0.001443,120,114,134,368,0.014
0.001444,120,114,134,368,0.014
0.001445,120,114,134,368,0.014
0.001446,120,114,134,368,0.014
0.001447,120,114,134,368,0.014
0.001448,120,114,134,368,0.014
0.001449,120,114,134,368,0.014
0.00145,120,114,134,368,0.014
0.001451,120,115,134,369,0.015
0.001452,120,115,134,369,0.015
0.001453,120,115,134,369,0.015
0.001454,120,115,134,369,0.015
0.001455,120,115,134,369,0.015
0.001456,120,115,134,369,0.015
0.001457,120,115,134,369,0.015
0.001458,120,115,134,369,0.015
0.001459,120,115,134,369,0.015
0.00146,120,115,134,369,0.015
0.001461,120,115,134,369,0.015
0.001462,120,115,134,369,0.015
0.001463,120,115,134,369,0.015
0.001464,120,115,134,369,0.015
0.001465,121,115,134,370,0.015
