Mercury (mg/L),Red Value,Green Value,Blue Value,Orange Intensity,Absorbance
0.003272,161,93,81,335,0.065
0.003273,161,93,81,335,0.065
0.003274,161,93,81,335,0.065
0.003275,161,93,81,335,0.065
0.003276,161,93,81,335,0.066
0.003277,161,93,81,335,0.066
0.003278,161,93,81,335,0.066
0.003279,161,93,81,335,0.066
0.00328,161,93,81,335,0.066
0.003281,161,93,81,335,0.066
0.003282,161,93,81,335,0.066
0.003283,161,93,81,335,0.066
0.003284,161,93,81,335,0.066
0.003285,161,93,81,335,0.066
0.003286,161,93,81,335,0.066
0.003287,161,93,81,335,0.066
0.003288,161,93,81,335,0.066
0.003289,161,93,81,335,0.066
0.00329,161,93,81,335,0.066
0.003291,161,93,81,335,0.066
0.003292,161,93,81,335,0.066
0.003293,161,93,81,335,0.066
0.003294,161,93,81,335,0.066
0.003295,161,93,81,335,0.066
0.003296,161,93,81,335,0.066
0.003297,161,93,81,335,0.066
0.003298,161,93,81,335,0.066
0.003299,161,93,81,335,0.066
0.0033,161,93,81,335,0.066
0.003301,162,92,80,334,0.066
0.003302,162,92,80,334,0.066
0.003303,162,92,80,334,0.066
0.003304,162,92,80,334,0.066
0.003305,162,92,80,334,0.066
0.003306,162,92,80,334,0.066
0.003307,162,92,80,334,0.066
0.003308,162,92,80,334,0.066
0.003309,162,92,80,334,0.066
0.00331,162,92,80,334,0.066
0.003311,162,92,80,334,0.066
0.003312,162,92,80,334,0.066
0.003313,162,92,80,334,0.066
0.003314,162,92,80,334,0.066
0.003315,162,92,80,334,0.066
0.003316,162,92,80,334,0.066
0.003317,162,92,80,334,0.066
0.003318,162,92,80,334,0.066
0.003319,162,92,80,334,0.066
0.00332,162,92,80,334,0.066
0.003321,162,92,80,334,0.066
0.003322,162,92,80,334,0.066
0.003323,162,92,80,334,0.066
0.003324,162,92,80,334,0.066
0.003325,162,92,80,334,0.066
0.003326,162,92,80,334,0.067
0.003327,162,92,80,334,0.067
0.003328,162,92,80,334,0.067
0.003329,162,92,80,334,0.067
0.00333,162,92,80,334,0.067
0.003331,162,92,80,334,0.067
0.003332,162,92,80,334,0.067
0.003333,162,92,80,334,0.067
0.003334,162,92,80,334,0.067
0.003335,162,92,80,334,0.067
0.003336,162,92,80,334,0.067
0.003337,162,92,80,334,0.067
0.003338,162,92,80,334,0.067
0.003339,162,92,80,334,0.067
0.00334,162,92,80,334,0.067
0.003341,162,92,80,334,0.067
0.003342,162,92,80,334,0.067
0.003343,162,92,80,334,0.067
0.003344,162,92,80,334,0.067
0.003345,162,92,80,334,0.067
0.003346,162,92,80,334,0.067
0.003347,163,92,80,335,0.067
0.003348,163,92,80,335,0.067
0.003349,163,92,80,335,0.067
0.00335,163,92,80,335,0.067
0.003351,163,92,80,335,0.067
0.003352,163,92,80,335,0.067
0.003353,163,92,80,335,0.067
0.003354,163,92,80,335,0.067
0.003355,163,92,80,335,0.067
0.003356,163,92,80,335,0.067
0.003357,163,92,80,335,0.067
0.003358,163,92,80,335,0.067
0.003359,163,92,80,335,0.067
0.00336,163,92,80,335,0.067
0.003361,163,92,80,335,0.067
0.003362,163,92,80,335,0.067
0.003363,163,92,80,335,0.067
0.003364,163,92,80,335,0.067
0.003365,163,92,80,335,0.067
0.003366,163,92,80,335,0.067
0.003367,163,92,80,335,0.067
0.003368,163,92,79,334,0.067
0.003369,163,92,79,334,0.067
0.00337,163,92,79,334,0.067
0.003371,163,92,79,334,0.067
0.003372,163,92,79,334,0.067
0.003373,163,92,79,334,0.067
0.003374,163,92,79,334,0.067
0.003375,163,92,79,334,0.068
0.003376,163,92,79,334,0.068
0.003377,163,92,79,334,0.068
0.003378,163,92,79,334,0.068
0.003379,163,92,79,334,0.068
0.00338,163,92,79,334,0.068
0.003381,163,92,79,334,0.068
0.003382,163,92,79,334,0.068
0.003383,163,92,79,334,0.068
0.003384,163,92,79,334,0.068
0.003385,163,92,79,334,0.068
0.003386,163,92,79,334,0.068
0.003387,163,92,79,334,0.068
0.003388,163,92,79,334,0.068
0.003389,163,92,79,334,0.068
0.00339,163,92,79,334,0.068
0.003391,163,92,79,334,0.068
0.003392,163,92,79,334,0.068
0.003393,164,92,79,335,0.068
0.003394,164,92,79,335,0.068
0.003395,164,92,79,335,0.068
0.003396,164,92,79,335,0.068
0.003397,164,92,79,335,0.068
0.003398,164,92,79,335,0.068
0.003399,164,92,79,335,0.068
0.0034,164,92,79,335,0.068
0.003401,164,92,79,335,0.068
0.003402,164,92,79,335,0.068
0.003403,164,92,79,335,0.068
0.003404,164,92,79,335,0.068
0.003405,164,92,79,335,0.068
0.003406,164,92,79,335,0.068
0.003407,164,92,79,335,0.068
0.003408,164,92,79,335,0.068
0.003409,164,92,79,335,0.068
0.00341,164,92,79,335,0.068
0.003411,164,92,79,335,0.068
0.003412,164,92,79,335,0.068
0.003413,164,92,79,335,0.068
0.003414,164,92,79,335,0.068
0.003415,164,92,79,335,0.068
0.003416,164,92,79,335,0.068
0.003417,164,92,79,335,0.068
0.003418,164,92,79,335,0.068
0.003419,164,92,79,335,0.068
0.00342,164,92,79,335,0.068
0.003421,164,91,79,334,0.068
0.003422,164,91,79,334,0.068
0.003423,164,91,79,334,0.068
0.003424,164,91,79,334,0.068
0.003425,164,91,79,334,0.068
0.003426,164,91,79,334,0.069
0.003427,164,91,79,334,0.069
0.003428,164,91,79,334,0.069
0.003429,164,91,79,334,0.069
0.00343,164,91,79,334,0.069
0.003431,164,91,79,334,0.069
0.003432,164,91,79,334,0.069
0.003433,164,91,79,334,0.069
0.003434,164,91,78,333,0.069
0.003435,164,91,78,333,0.069
0.003436,164,91,78,333,0.069
0.003437,164,91,78,333,0.069
0.003438,164,91,78,333,0.069
0.003439,164,91,78,333,0.069
0.00344,165,91,78,334,0.069
0.003441,165,91,78,334,0.069
0.003442,165,91,78,334,0.069
0.003443,165,91,78,334,0.069
0.003444,165,91,78,334,0.069
0.003445,165,91,78,334,0.069
0.003446,165,91,78,334,0.069
0.003447,165,91,78,334,0.069
0.003448,165,91,78,334,0.069
0.003449,165,91,78,334,0.069
0.00345,165,91,78,334,0.069
0.003451,165,91,78,334,0.069
0.003452,165,91,78,334,0.069
0.003453,165,91,78,334,0.069
0.003454,165,91,78,334,0.069
0.003455,165,91,78,334,0.069
0.003456,165,91,78,334,0.069
0.003457,165,91,78,334,0.069
0.003458,165,91,78,334,0.069
0.003459,165,91,78,334,0.069
0.00346,165,91,78,334,0.069
0.003461,165,91,78,334,0.069
0.003462,165,91,78,334,0.069
0.003463,165,91,78,334,0.069
0.003464,165,91,78,334,0.069
0.003465,165,91,78,334,0.069
0.003466,165,91,78,334,0.069
0.003467,165,91,78,334,0.069
0.003468,165,91,78,334,0.069
0.003469,165,91,78,334,0.069
0.00347,165,91,78,334,0.069
0.003471,165,91,78,334,0.069
0.003472,165,91,78,334,0.069
0.003473,165,91,78,334,0.069
0.003474,165,91,78,334,0.069
0.003475,165,91,78,334,0.069
0.003476,165,91,78,334,0.07
0.003477,165,91,78,334,0.07
0.003478,165,91,78,334,0.07
0.003479,165,91,78,334,0.07
0.00348,165,91,78,334,0.07
0.003481,165,91,78,334,0.07
0.003482,165,91,78,334,0.07
0.003483,165,91,78,334,0.07
0.003484,165,91,78,334,0.07
0.003485,165,91,78,334,0.07
0.003486,166,91,78,335,0.07
0.003487,166,91,78,335,0.07
0.003488,166,91,78,335,0.07
0.003489,166,91,78,335,0.07
0.00349,166,91,78,335,0.07
0.003491,166,91,78,335,0.07
0.003492,166,91,78,335,0.07
0.003493,166,91,78,335,0.07
0.003494,166,91,78,335,0.07
0.003495,166,91,78,335,0.07
0.003496,166,91,78,335,0.07
0.003497,166,91,78,335,0.07
0.003498,166,91,78,335,0.07
0.003499,166,91,78,335,0.07
0.0035,166,91,78,335,0.07
0.003501,166,91,77,334,0.07
0.003502,166,91,77,334,0.07
0.003503,166,91,77,334,0.07
0.003504,166,91,77,334,0.07
0.003505,166,91,77,334,0.07
0.003506,166,91,77,334,0.07
0.003507,166,91,77,334,0.07
0.003508,166,91,77,334,0.07
0.003509,166,91,77,334,0.07
0.00351,166,91,77,334,0.07
0.003511,166,91,77,334,0.07
0.003512,166,91,77,334,0.07
0.003513,166,91,77,334,0.07
0.003514,166,91,77,334,0.07
0.003515,166,91,77,334,0.07
0.003516,166,91,77,334,0.07
0.003517,166,91,77,334,0.07
0.003518,166,91,77,334,0.07
0.003519,166,91,77,334,0.07
0.00352,166,91,77,334,0.07
0.003521,166,91,77,334,0.07
0.003522,166,91,77,334,0.07
0.003523,166,91,77,334,0.07
0.003524,166,91,77,334,0.07
0.003525,166,91,77,334,0.07
0.003526,166,91,77,334,0.071
0.003527,166,91,77,334,0.071
0.003528,166,91,77,334,0.071
0.003529,166,91,77,334,0.071
0.00353,166,91,77,334,0.071
0.003531,166,91,77,334,0.071
0.003532,167,91,77,335,0.071
0.003533,167,91,77,335,0.071
0.003534,167,91,77,335,0.071
0.003535,167,91,77,335,0.071
0.003536,167,91,77,335,0.071
0.003537,167,91,77,335,0.071
0.003538,167,91,77,335,0.071
0.003539,167,91,77,335,0.071
0.00354,167,91,77,335,0.071
0.003541,167,90,77,334,0.071
0.003542,167,90,77,334,0.071
0.003543,167,90,77,334,0.071
0.003544,167,90,77,334,0.071
0.003545,167,90,77,334,0.071
0.003546,167,90,77,334,0.071
0.003547,167,90,77,334,0.071
0.003548,167,90,77,334,0.071
0.003549,167,90,77,334,0.071
0.00355,167,90,77,334,0.071
0.003551,167,90,77,334,0.071
0.003552,167,90,77,334,0.071
0.003553,167,90,77,334,0.071
0.003554,167,90,77,334,0.071
0.003555,167,90,77,334,0.071
0.003556,167,90,77,334,0.071
0.003557,167,90,77,334,0.071
0.003558,167,90,77,334,0.071
0.003559,167,90,77,334,0.071
0.00356,167,90,77,334,0.071
0.003561,167,90,77,334,0.071
0.003562,167,90,77,334,0.071
0.003563,167,90,77,334,0.071
0.003564,167,90,77,334,0.071
0.003565,167,90,77,334,0.071
0.003566,167,90,77,334,0.071
0.003567,167,90,77,334,0.071
0.003568,167,90,76,333,0.071
0.003569,167,90,76,333,0.071
0.00357,167,90,76,333,0.071
0.003571,167,90,76,333,0.071
0.003572,167,90,76,333,0.071
0.003573,167,90,76,333,0.071
0.003574,167,90,76,333,0.071
0.003575,167,90,76,333,0.072
0.003576,167,90,76,333,0.072
0.003577,167,90,76,333,0.072
0.003578,168,90,76,334,0.072
0.003579,168,90,76,334,0.072
0.00358,168,90,76,334,0.072
0.003581,168,90,76,334,0.072
0.003582,168,90,76,334,0.072
0.003583,168,90,76,334,0.072
0.003584,168,90,76,334,0.072
0.003585,168,90,76,334,0.072
0.003586,168,90,76,334,0.072
0.003587,168,90,76,334,0.072
0.003588,168,90,76,334,0.072
0.003589,168,90,76,334,0.072
0.00359,168,90,76,334,0.072
0.003591,168,90,76,334,0.072
0.003592,168,90,76,334,0.072
0.003593,168,90,76,334,0.072
0.003594,168,90,76,334,0.072
0.003595,168,90,76,334,0.072
0.003596,168,90,76,334,0.072
0.003597,168,90,76,334,0.072
0.003598,168,90,76,334,0.072
0.003599,168,90,76,334,0.072
0.0036,168,90,76,334,0.072
0.003601,168,90,76,334,0.072
0.003602,168,90,76,334,0.072
0.003603,168,90,76,334,0.072
0.003604,168,90,76,334,0.072
0.003605,168,90,76,334,0.072
0.003606,168,90,76,334,0.072
0.003607,168,90,76,334,0.072
0.003608,168,90,76,334,0.072
0.003609,168,90,76,334,0.072
0.00361,168,90,76,334,0.072
0.003611,168,90,76,334,0.072
0.003612,168,90,76,334,0.072
0.003613,168,90,76,334,0.072
0.003614,168,90,76,334,0.072
0.003615,168,90,76,334,0.072
0.003616,168,90,76,334,0.072
0.003617,168,90,76,334,0.072
0.003618,168,90,76,334,0.072
0.003619,168,90,76,334,0.072
0.00362,168,90,76,334,0.072
0.003621,168,90,76,334,0.072
0.003622,168,90,76,334,0.072
0.003623,168,90,76,334,0.072
0.003624,169,90,76,335,0.072
0.003625,169,90,76,335,0.072
0.003626,169,90,76,335,0.073
0.003627,169,90,76,335,0.073
0.003628,169,90,76,335,0.073
0.003629,169,90,76,335,0.073
0.00363,169,90,76,335,0.073
0.003631,169,90,76,335,0.073
0.003632,169,90,76,335,0.073
0.003633,169,90,76,335,0.073
0.003634,169,90,75,334,0.073
0.003635,169,90,75,334,0.073
0.003636,169,90,75,334,0.073
0.003637,169,90,75,334,0.073
0.003638,169,90,75,334,0.073
0.003639,169,90,75,334,0.073
0.00364,169,90,75,334,0.073
0.003641,169,90,75,334,0.073
0.003642,169,90,75,334,0.073
0.003643,169,90,75,334,0.073
0.003644,169,90,75,334,0.073
0.003645,169,90,75,334,0.073
0.003646,169,90,75,334,0.073
0.003647,169,90,75,334,0.073
0.003648,169,90,75,334,0.073
0.003649,169,90,75,334,0.073
0.00365,169,90,75,334,0.073
0.003651,169,90,75,334,0.073
0.003652,169,90,75,334,0.073
0.003653,169,90,75,334,0.073
0.003654,169,90,75,334,0.073
0.003655,169,90,75,334,0.073
0.003656,169,90,75,334,0.073
0.003657,169,90,75,334,0.073
0.003658,169,90,75,334,0.073
0.003659,169,90,75,334,0.073
0.00366,169,90,75,334,0.073
0.003661,169,89,75,333,0.073
0.003662,169,89,75,333,0.073
0.003663,169,89,75,333,0.073
0.003664,169,89,75,333,0.073
0.003665,169,89,75,333,0.073
0.003666,169,89,75,333,0.073
0.003667,169,89,75,333,0.073
0.003668,169,89,75,333,0.073
0.003669,169,89,75,333,0.073
0.00367,170,89,75,334,0.073
0.003671,170,89,75,334,0.073
0.003672,170,89,75,334,0.073
0.003673,170,89,75,334,0.073
0.003674,170,89,75,334,0.073
0.003675,170,89,75,334,0.074
0.003676,170,89,75,334,0.074
0.003677,170,89,75,334,0.074
0.003678,170,89,75,334,0.074
0.003679,170,89,75,334,0.074
0.00368,170,89,75,334,0.074
0.003681,170,89,75,334,0.074
0.003682,170,89,75,334,0.074
0.003683,170,89,75,334,0.074
0.003684,170,89,75,334,0.074
0.003685,170,89,75,334,0.074
0.003686,170,89,75,334,0.074
0.003687,170,89,75,334,0.074
0.003688,170,89,75,334,0.074
0.003689,170,89,75,334,0.074
0.00369,170,89,75,334,0.074
0.003691,170,89,75,334,0.074
0.003692,170,89,75,334,0.074
0.003693,170,89,75,334,0.074
0.003694,170,89,75,334,0.074
0.003695,170,89,75,334,0.074
0.003696,170,89,75,334,0.074
0.003697,170,89,75,334,0.074
0.003698,170,89,75,334,0.074
0.003699,170,89,75,334,0.074
0.0037,170,89,75,334,0.074
0.003701,170,89,74,333,0.074
0.003702,170,89,74,333,0.074
0.003703,170,89,74,333,0.074
0.003704,170,89,74,333,0.074
0.003705,170,89,74,333,0.074
0.003706,170,89,74,333,0.074
0.003707,170,89,74,333,0.074
0.003708,170,89,74,333,0.074
0.003709,170,89,74,333,0.074
0.00371,170,89,74,333,0.074
0.003711,170,89,74,333,0.074
0.003712,170,89,74,333,0.074
0.003713,170,89,74,333,0.074
0.003714,170,89,74,333,0.074
0.003715,170,89,74,333,0.074
0.003716,170,89,74,333,0.074
0.003717,171,89,74,334,0.074
0.003718,171,89,74,334,0.074
0.003719,171,89,74,334,0.074
0.00372,171,89,74,334,0.074
0.003721,171,89,74,334,0.074
0.003722,171,89,74,334,0.074
0.003723,171,89,74,334,0.074
0.003724,171,89,74,334,0.074
0.003725,171,89,74,334,0.074
0.003726,171,89,74,334,0.075
0.003727,171,89,74,334,0.075
0.003728,171,89,74,334,0.075
0.003729,171,89,74,334,0.075
0.00373,171,89,74,334,0.075
0.003731,171,89,74,334,0.075
0.003732,171,89,74,334,0.075
0.003733,171,89,74,334,0.075
0.003734,171,89,74,334,0.075
0.003735,171,89,74,334,0.075
0.003736,171,89,74,334,0.075
0.003737,171,89,74,334,0.075
0.003738,171,89,74,334,0.075
0.003739,171,89,74,334,0.075
0.00374,171,89,74,334,0.075
0.003741,171,89,74,334,0.075
0.003742,171,89,74,334,0.075
0.003743,171,89,74,334,0.075
0.003744,171,89,74,334,0.075
0.003745,171,89,74,334,0.075
0.003746,171,89,74,334,0.075
0.003747,171,89,74,334,0.075
0.003748,171,89,74,334,0.075
0.003749,171,89,74,334,0.075
0.00375,171,89,74,334,0.075
0.003751,171,89,74,334,0.075
0.003752,171,89,74,334,0.075
0.003753,171,89,74,334,0.075
0.003754,171,89,74,334,0.075
0.003755,171,89,74,334,0.075
0.003756,171,89,74,334,0.075
0.003757,171,89,74,334,0.075
0.003758,171,89,74,334,0.075
0.003759,171,89,74,334,0.075
0.00376,171,89,74,334,0.075
0.003761,171,89,74,334,0.075
0.003762,171,89,74,334,0.075
0.003763,172,89,74,335,0.075
0.003764,172,89,74,335,0.075
0.003765,172,89,74,335,0.075
0.003766,172,89,74,335,0.075
0.003767,172,89,74,335,0.075
0.003768,172,89,73,334,0.075
0.003769,172,89,73,334,0.075
0.00377,172,89,73,334,0.075
0.003771,172,89,73,334,0.075
0.003772,172,89,73,334,0.075
0.003773,172,89,73,334,0.075
0.003774,172,89,73,334,0.075
0.003775,172,89,73,334,0.076
0.003776,172,89,73,334,0.076
0.003777,172,89,73,334,0.076
0.003778,172,89,73,334,0.076
0.003779,172,89,73,334,0.076
0.00378,172,89,73,334,0.076
0.003781,172,88,73,333,0.076
0.003782,172,88,73,333,0.076
0.003783,172,88,73,333,0.076
0.003784,172,88,73,333,0.076
0.003785,172,88,73,333,0.076
0.003786,172,88,73,333,0.076
0.003787,172,88,73,333,0.076
0.003788,172,88,73,333,0.076
0.003789,172,88,73,333,0.076
0.00379,172,88,73,333,0.076
0.003791,172,88,73,333,0.076
0.003792,172,88,73,333,0.076
0.003793,172,88,73,333,0.076
0.003794,172,88,73,333,0.076
0.003795,172,88,73,333,0.076
0.003796,172,88,73,333,0.076
0.003797,172,88,73,333,0.076
0.003798,172,88,73,333,0.076
0.003799,172,88,73,333,0.076
0.0038,172,88,73,333,0.076
0.003801,172,88,73,333,0.076
0.003802,172,88,73,333,0.076
0.003803,172,88,73,333,0.076
0.003804,172,88,73,333,0.076
0.003805,172,88,73,333,0.076
0.003806,172,88,73,333,0.076
0.003807,172,88,73,333,0.076
0.003808,172,88,73,333,0.076
0.003809,173,88,73,334,0.076
0.00381,173,88,73,334,0.076
0.003811,173,88,73,334,0.076
0.003812,173,88,73,334,0.076
0.003813,173,88,73,334,0.076
0.003814,173,88,73,334,0.076
0.003815,173,88,73,334,0.076
0.003816,173,88,73,334,0.076
0.003817,173,88,73,334,0.076
0.003818,173,88,73,334,0.076
0.003819,173,88,73,334,0.076
0.00382,173,88,73,334,0.076
0.003821,173,88,73,334,0.076
0.003822,173,88,73,334,0.076
0.003823,173,88,73,334,0.076
0.003824,173,88,73,334,0.076
0.003825,173,88,73,334,0.076
0.003826,173,88,73,334,0.077
0.003827,173,88,73,334,0.077
0.003828,173,88,73,334,0.077
0.003829,173,88,73,334,0.077
0.00383,173,88,73,334,0.077
0.003831,173,88,73,334,0.077
0.003832,173,88,73,334,0.077
0.003833,173,88,73,334,0.077
0.003834,173,88,72,333,0.077
0.003835,173,88,72,333,0.077
0.003836,173,88,72,333,0.077
0.003837,173,88,72,333,0.077
0.003838,173,88,72,333,0.077
0.003839,173,88,72,333,0.077
0.00384,173,88,72,333,0.077
0.003841,173,88,72,333,0.077
0.003842,173,88,72,333,0.077
0.003843,173,88,72,333,0.077
0.003844,173,88,72,333,0.077
0.003845,173,88,72,333,0.077
0.003846,173,88,72,333,0.077
0.003847,173,88,72,333,0.077
0.003848,173,88,72,333,0.077
0.003849,173,88,72,333,0.077
0.00385,173,88,72,333,0.077
0.003851,173,88,72,333,0.077
0.003852,173,88,72,333,0.077
0.003853,173,88,72,333,0.077
0.003854,173,88,72,333,0.077
0.003855,174,88,72,334,0.077
0.003856,174,88,72,334,0.077
0.003857,174,88,72,334,0.077
0.003858,174,88,72,334,0.077
0.003859,174,88,72,334,0.077
0.00386,174,88,72,334,0.077
0.003861,174,88,72,334,0.077
0.003862,174,88,72,334,0.077
0.003863,174,88,72,334,0.077
0.003864,174,88,72,334,0.077
0.003865,174,88,72,334,0.077
0.003866,174,88,72,334,0.077
0.003867,174,88,72,334,0.077
0.003868,174,88,72,334,0.077
0.003869,174,88,72,334,0.077
0.00387,174,88,72,334,0.077
0.003871,174,88,72,334,0.077
0.003872,174,88,72,334,0.077
0.003873,174,88,72,334,0.077
0.003874,174,88,72,334,0.077
0.003875,174,88,72,334,0.078
0.003876,174,88,72,334,0.078
0.003877,174,88,72,334,0.078
0.003878,174,88,72,334,0.078
0.003879,174,88,72,334,0.078
0.00388,174,88,72,334,0.078
0.003881,174,88,72,334,0.078
0.003882,174,88,72,334,0.078
0.003883,174,88,72,334,0.078
0.003884,174,88,72,334,0.078
0.003885,174,88,72,334,0.078
0.003886,174,88,72,334,0.078
0.003887,174,88,72,334,0.078
0.003888,174,88,72,334,0.078
0.003889,174,88,72,334,0.078
0.00389,174,88,72,334,0.078
0.003891,174,88,72,334,0.078
0.003892,174,88,72,334,0.078
0.003893,174,88,72,334,0.078
0.003894,174,88,72,334,0.078
0.003895,174,88,72,334,0.078
0.003896,174,88,72,334,0.078
0.003897,174,88,72,334,0.078
0.003898,174,88,72,334,0.078
0.003899,174,88,72,334,0.078
0.0039,174,88,72,334,0.078
0.003901,175,87,71,333,0.078
0.003902,175,87,71,333,0.078
0.003903,175,87,71,333,0.078
0.003904,175,87,71,333,0.078
0.003905,175,87,71,333,0.078
0.003906,175,87,71,333,0.078
0.003907,175,87,71,333,0.078
0.003908,175,87,71,333,0.078
0.003909,175,87,71,333,0.078
0.00391,175,87,71,333,0.078
0.003911,175,87,71,333,0.078
0.003912,175,87,71,333,0.078
0.003913,175,87,71,333,0.078
0.003914,175,87,71,333,0.078
0.003915,175,87,71,333,0.078
0.003916,175,87,71,333,0.078
0.003917,175,87,71,333,0.078
0.003918,175,87,71,333,0.078
0.003919,175,87,71,333,0.078
0.00392,175,87,71,333,0.078
0.003921,175,87,71,333,0.078
0.003922,175,87,71,333,0.078
0.003923,175,87,71,333,0.078
0.003924,175,87,71,333,0.078
0.003925,175,87,71,333,0.078
0.003926,175,87,71,333,0.079
0.003927,175,87,71,333,0.079
0.003928,175,87,71,333,0.079
0.003929,175,87,71,333,0.079
0.00393,175,87,71,333,0.079
0.003931,175,87,71,333,0.079
0.003932,175,87,71,333,0.079
0.003933,175,87,71,333,0.079
0.003934,175,87,71,333,0.079
0.003935,175,87,71,333,0.079
0.003936,175,87,71,333,0.079
0.003937,175,87,71,333,0.079
0.003938,175,87,71,333,0.079
0.003939,175,87,71,333,0.079
0.00394,175,87,71,333,0.079
0.003941,175,87,71,333,0.079
0.003942,175,87,71,333,0.079
0.003943,175,87,71,333,0.079
0.003944,175,87,71,333,0.079
0.003945,175,87,71,333,0.079
0.003946,175,87,71,333,0.079
0.003947,176,87,71,334,0.079
0.003948,176,87,71,334,0.079
0.003949,176,87,71,334,0.079
0.00395,176,87,71,334,0.079
0.003951,176,87,71,334,0.079
0.003952,176,87,71,334,0.079
0.003953,176,87,71,334,0.079
0.003954,176,87,71,334,0.079
0.003955,176,87,71,334,0.079
0.003956,176,87,71,334,0.079
0.003957,176,87,71,334,0.079
0.003958,176,87,71,334,0.079
0.003959,176,87,71,334,0.079
0.00396,176,87,71,334,0.079
0.003961,176,87,71,334,0.079
0.003962,176,87,71,334,0.079
0.003963,176,87,71,334,0.079
0.003964,176,87,71,334,0.079
0.003965,176,87,71,334,0.079
0.003966,176,87,71,334,0.079
0.003967,176,87,71,334,0.079
0.003968,176,87,70,333,0.079
0.003969,176,87,70,333,0.079
0.00397,176,87,70,333,0.079
0.003971,176,87,70,333,0.079
0.003972,176,87,70,333,0.079
0.003973,176,87,70,333,0.079
0.003974,176,87,70,333,0.079
0.003975,176,87,70,333,0.08
0.003976,176,87,70,333,0.08
0.003977,176,87,70,333,0.08
0.003978,176,87,70,333,0.08
0.003979,176,87,70,333,0.08
0.00398,176,87,70,333,0.08
0.003981,176,87,70,333,0.08
0.003982,176,87,70,333,0.08
0.003983,176,87,70,333,0.08
0.003984,176,87,70,333,0.08
0.003985,176,87,70,333,0.08
0.003986,176,87,70,333,0.08
0.003987,176,87,70,333,0.08
0.003988,176,87,70,333,0.08
0.003989,176,87,70,333,0.08
0.00399,176,87,70,333,0.08
0.003991,176,87,70,333,0.08
0.003992,176,87,70,333,0.08
0.003993,177,87,70,334,0.08
0.003994,177,87,70,334,0.08
0.003995,177,87,70,334,0.08
0.003996,177,87,70,334,0.08
0.003997,177,87,70,334,0.08
0.003998,177,87,70,334,0.08
0.003999,177,87,70,334,0.08
0.004,177,87,70,334,0.08
0.004001,177,87,70,334,0.08
0.004002,177,87,70,334,0.08
0.004003,177,87,70,334,0.08
0.004004,177,87,70,334,0.08
0.004005,177,87,70,334,0.08
0.004006,177,87,70,334,0.08
0.004007,177,87,70,334,0.08
0.004008,177,87,70,334,0.08
0.004009,177,87,70,334,0.08
0.00401,177,87,70,334,0.08
0.004011,177,87,70,334,0.08
0.004012,177,87,70,334,0.08
0.004013,177,87,70,334,0.08
0.004014,177,87,70,334,0.08
0.004015,177,87,70,334,0.08
0.004016,177,87,70,334,0.08
0.004017,177,87,70,334,0.08
0.004018,177,87,70,334,0.08
0.004019,177,87,70,334,0.08
0.00402,177,87,70,334,0.08
0.004021,177,86,70,333,0.08
0.004022,177,86,70,333,0.08
0.004023,177,86,70,333,0.08
0.004024,177,86,70,333,0.08
0.004025,177,86,70,333,0.08
0.004026,177,86,70,333,0.081
0.004027,177,86,70,333,0.081
0.004028,177,86,70,333,0.081
0.004029,177,86,70,333,0.081
0.00403,177,86,70,333,0.081
0.004031,177,86,70,333,0.081
0.004032,177,86,70,333,0.081
0.004033,177,86,70,333,0.081
0.004034,177,86,70,333,0.081
0.004035,177,86,69,332,0.081
0.004036,177,86,69,332,0.081
0.004037,177,86,69,332,0.081
0.004038,177,86,69,332,0.081
0.004039,177,86,69,332,0.081
0.00404,178,86,69,333,0.081
0.004041,178,86,69,333,0.081
0.004042,178,86,69,333,0.081
0.004043,178,86,69,333,0.081
0.004044,178,86,69,333,0.081
0.004045,178,86,69,333,0.081
0.004046,178,86,69,333,0.081
0.004047,178,86,69,333,0.081
0.004048,178,86,69,333,0.081
0.004049,178,86,69,333,0.081
0.00405,178,86,69,333,0.081
0.004051,178,86,69,333,0.081
0.004052,178,86,69,333,0.081
0.004053,178,86,69,333,0.081
0.004054,178,86,69,333,0.081
0.004055,178,86,69,333,0.081
0.004056,178,86,69,333,0.081
0.004057,178,86,69,333,0.081
0.004058,178,86,69,333,0.081
0.004059,178,86,69,333,0.081
0.00406,178,86,69,333,0.081
0.004061,178,86,69,333,0.081
0.004062,178,86,69,333,0.081
0.004063,178,86,69,333,0.081
0.004064,178,86,69,333,0.081
0.004065,178,86,69,333,0.081
0.004066,178,86,69,333,0.081
0.004067,178,86,69,333,0.081
0.004068,178,86,69,333,0.081
0.004069,178,86,69,333,0.081
0.00407,178,86,69,333,0.081
0.004071,178,86,69,333,0.081
0.004072,178,86,69,333,0.081
0.004073,178,86,69,333,0.081
0.004074,178,86,69,333,0.081
0.004075,178,86,69,333,0.081
0.004076,178,86,69,333,0.082
0.004077,178,86,69,333,0.082
0.004078,178,86,69,333,0.082
0.004079,178,86,69,333,0.082
0.00408,178,86,69,333,0.082
0.004081,178,86,69,333,0.082
0.004082,178,86,69,333,0.082
0.004083,178,86,69,333,0.082
0.004084,178,86,69,333,0.082
0.004085,178,86,69,333,0.082
0.004086,179,86,69,334,0.082
0.004087,179,86,69,334,0.082
0.004088,179,86,69,334,0.082
0.004089,179,86,69,334,0.082
0.00409,179,86,69,334,0.082
0.004091,179,86,69,334,0.082
0.004092,179,86,69,334,0.082
